Dispatch Advice & Supplier Invoice Report																																																	
Type of Item - [Component (2)]																																																	
Dispatch Advice Date - From:[01.01.2014]  TO: [06.03.2014]																																																	
																																																	
Dispatch Advice No	Supplier Invoice Number	Status	SAO	Port of Loading	Port of Discharge	Container Number(or AWB no if by Air)	Type of Container	Vessel Name&VoyageNo	Shipment Date	"Forwarder Ref. No. (Bill of Lading No, AWB No)"	Forwarder	Supplier Code	Suppler Name	Bill To Party Code	Bill to Party Name	Ship to Party Code	Ship to Party (Delivery Details)	Ship To Party Country	Create Date	Update Date	Updated By	Dispatch Advice Line No	Client P/O no	Customer Order Item Line No	PO No	Item Line no in PO	Schedule line no	CMMF	CMMF Descrption	Brand	Customs Code	Vendor Material No	Quantity Delivered	Unit	Gross Weight (KG)	Net Weight (KG)	Volume (CBM)	NB of Packages	The type of Packages	PCS PER PACKAGE	The Package Number Sequence From	The Package Number Sequence To	Pallet No	PO  Unit Price	Quantity Base (Per Unit Price)	Item Total	Charge / Discount	Remark	Amount
DA140000090719	SDP14-017_2	Approved	NGAI ODI	SURABAYA	FRANCE	UACU8096650	FCL40	COUGAR V.171EN	03/03/2014		DSV	10007516	DAVE PLASTIC INDUSTRIES PTE LTD	99001001	CALOR SAS 	99001021	CALOR PONT-EVEQUE 	FRANCE	28.02.2014	28.02.2014	DAVE PLASTIC INDUSTRIES PTE LTD	7	9322171013	000010	9322171423	00010	01	1800126007	FRONT COVER SUBSET FTQ FV9650		8516900099		3000	PCE	550.00	450.00	6.48	100.00	CARTON	30.00	1.00	100.00		238.48	100	"7,154.40"			
DA140000090719	SDP14-017_2	Approved	NGAI ODI	SURABAYA	FRANCE	UACU8096650	FCL40	COUGAR V.171EN	03/03/2014		DSV	10007516	DAVE PLASTIC INDUSTRIES PTE LTD	99001001	CALOR SAS 	99001021	CALOR PONT-EVEQUE 	FRANCE	28.02.2014	28.02.2014	DAVE PLASTIC INDUSTRIES PTE LTD	8	9322171019	000010	9322171428	00010	01	1800132401	HANDLE SUBSET FTP80M 2N		8516900099		4200	PCE	840.00	700.00	9.07	140.00	CARTON	30.00	1.00	140.00		214.99	100	"9,029.58"			
DA140000090719	SDP14-017_2	Approved	NGAI ODI	SURABAYA	FRANCE	UACU8096650	FCL40	COUGAR V.171EN	03/03/2014		DSV	10007516	DAVE PLASTIC INDUSTRIES PTE LTD	99001001	CALOR SAS 	99001021	CALOR PONT-EVEQUE 	FRANCE	28.02.2014	28.02.2014	DAVE PLASTIC INDUSTRIES PTE LTD	9	9322182932	000010	9322182944	00010	01	1800119363	STEAM PILOT SUBSET FTD FTC SAV		8516900099		200	PCE	4.00	3.00	0.05	1.00	CARTON	200.00	1.00	1.00		17.03	100	34.06			
DA140000090720	UR14-2-202	Approved	LEE CHRISTINE	YANTIAN	LE HAVRE		LCL	MAERSK ELBA V.1404	03/03/2014	CNSZX0000051936	SCHENKER INTERNATIONAL HK LTD	10011176	UNITED RUBBER FACTORY LTD	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	28.02.2014	28.02.2014	UNITED RUBBER FACTORY LTD	1	407815/148	000001	9322158254	00010	01	8080006485	0698252 AMORTISSEUR(PLAT./CORPS)CAOUT	NON GR OEM	4016999990	8080006186	24000	PCE	13.60	11.20	0.06	8.00	CARTON	"3,000.00"	585.00	592.00	3.00	1.16	100	290.00			
DA140000090720	UR14-2-202	Approved	LEE CHRISTINE	YANTIAN	LE HAVRE		LCL	MAERSK ELBA V.1404	03/03/2014	CNSZX0000051936	SCHENKER INTERNATIONAL HK LTD	10011176	UNITED RUBBER FACTORY LTD	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	28.02.2014	28.02.2014	UNITED RUBBER FACTORY LTD	2	414855/016	000001	9322158257	00010	01	8080011087	0A12833 JOINT SORTIE BUSE SILICON	NON GR OEM	3926909790		10000	PCE	1.20	0.90	0.01	1.00	CARTON	"10,000.00"	17.00	17.00		1.20	100	120.00			
DA140000090720	UR14-2-202	Approved	LEE CHRISTINE	YANTIAN	LE HAVRE		LCL	MAERSK ELBA V.1404	03/03/2014	CNSZX0000051936	SCHENKER INTERNATIONAL HK LTD	10011176	UNITED RUBBER FACTORY LTD	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	28.02.2014	28.02.2014	UNITED RUBBER FACTORY LTD	3	415756/020	000001	9322158273	00010	01	8080012891	0A08297 AMORTISSEUR MOTEUR BL.SOUPMAKE	NON GR OEM	4016999790		2800	PCE	17.50	15.40	0.06	7.00	CARTON	400.00	173.00	179.00		9.54	100	286.20			
DA140000090720	UR14-2-202	Approved	LEE CHRISTINE	YANTIAN	LE HAVRE		LCL	MAERSK ELBA V.1404	03/03/2014	CNSZX0000051936	SCHENKER INTERNATIONAL HK LTD	10011176	UNITED RUBBER FACTORY LTD	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	28.02.2014	28.02.2014	UNITED RUBBER FACTORY LTD	4	409706/102	000001	9322158277	00010	01	8080006554	0A01456A SUPPORT AMORTISSEUR POMPE	NON GR OEM	4016999700	8080006554	9900	PCE	112.20	92.40	0.45	66.00	CARTON	150.00	"2,691.00"	"2,756.00"		10.68	100	"1,068.00"			
DA140000090720	UR14-2-202	Approved	LEE CHRISTINE	YANTIAN	LE HAVRE		LCL	MAERSK ELBA V.1404	03/03/2014	CNSZX0000051936	SCHENKER INTERNATIONAL HK LTD	10011176	UNITED RUBBER FACTORY LTD	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	28.02.2014	28.02.2014	UNITED RUBBER FACTORY LTD	5	409704/118	000001	9322158278	00010	01	8080006547	0A01376 PATIN FALCON	NON GR OEM	4016999700	8080006547	20000	PCE	50.40	42.00	0.22	28.00	CARTON	700.00	"1,440.00"	"1,467.00"		3.60	100	734.40			
DA140000090720	UR14-2-202	Approved	LEE CHRISTINE	YANTIAN	LE HAVRE		LCL	MAERSK ELBA V.1404	03/03/2014	CNSZX0000051936	SCHENKER INTERNATIONAL HK LTD	10011176	UNITED RUBBER FACTORY LTD	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	28.02.2014	28.02.2014	UNITED RUBBER FACTORY LTD	6	414080/019	000001	9322158306	00010	01	8080010089	0A09911 JOINT(NEW)BROYEUR FALCON3	NON GR OEM	4016930090		2000	PCE	27.50	20.00	0.17	25.00	CARTON	80.00	200.00	224.00		23.69	100	473.80			
DA140000090720	UR14-2-202	Approved	LEE CHRISTINE	YANTIAN	LE HAVRE		LCL	MAERSK ELBA V.1404	03/03/2014	CNSZX0000051936	SCHENKER INTERNATIONAL HK LTD	10011176	UNITED RUBBER FACTORY LTD	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	28.02.2014	28.02.2014	UNITED RUBBER FACTORY LTD	7	410858/089	000001	9322163124	00010	01	8080006510	0698545 JOINT D'ETANCHE.DISTRIB.ESPRES	NON GR OEM	3926909790	8080006510	24000	PCE	11.20	8.80	0.06	8.00	CARTON	"3,000.00"	239.00	246.00		4.86	100	"1,215.00"			
DA140000090720	UR14-2-202	Approved	LEE CHRISTINE	YANTIAN	LE HAVRE		LCL	MAERSK ELBA V.1404	03/03/2014	CNSZX0000051936	SCHENKER INTERNATIONAL HK LTD	10011176	UNITED RUBBER FACTORY LTD	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	28.02.2014	28.02.2014	UNITED RUBBER FACTORY LTD	8	415432/020	000001	9322163137	00010	01	8080012339	0A12917 TUYAU COUDE POMPE	NON GR OEM	3917320099		2000	PCE	13.60	11.20	0.06	8.00	CARTON	250.00	130.00	137.00		14.52	100	290.40			
DA140000090720	UR14-2-202	Approved	LEE CHRISTINE	YANTIAN	LE HAVRE		LCL	MAERSK ELBA V.1404	03/03/2014	CNSZX0000051936	SCHENKER INTERNATIONAL HK LTD	10011176	UNITED RUBBER FACTORY LTD	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	28.02.2014	28.02.2014	UNITED RUBBER FACTORY LTD	9	413525/018	000001	9322163139	00010	01	8080009747	0A10013R SILICONE BOUTON TETE EA9000	NON GR OEM	3926909790		4000	PCE	2.20	1.60	0.02	2.00	CARTON	"2,000.00"	32.00	33.00		1.90	100	95.00			
DA140000090720	UR14-2-202	Approved	LEE CHRISTINE	YANTIAN	LE HAVRE		LCL	MAERSK ELBA V.1404	03/03/2014	CNSZX0000051936	SCHENKER INTERNATIONAL HK LTD	10011176	UNITED RUBBER FACTORY LTD	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	28.02.2014	28.02.2014	UNITED RUBBER FACTORY LTD	10	413143/023	000001	9322163144	00010	01	8092580006	2580006M AMORTISSEUR SUP MOULINETTE	NON GR OEM	4016999990		60000	PCE	132.00	114.00	0.44	60.00	CARTON	"1,000.00"	591.00	650.00		2.64	100	"1,584.00"			
DA140000090720	UR14-2-202	Approved	LEE CHRISTINE	YANTIAN	LE HAVRE		LCL	MAERSK ELBA V.1404	03/03/2014	CNSZX0000051936	SCHENKER INTERNATIONAL HK LTD	10011176	UNITED RUBBER FACTORY LTD	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	28.02.2014	28.02.2014	UNITED RUBBER FACTORY LTD	11	413146/041	000001	9322163150	00010	01	8092580490	2580490M AMORTISSEUR BOL.MTTE	NON GR OEM	4016999990		20000	PCE	6.40	5.20	0.03	4.00	CARTON	"5,000.00"	72.00	75.00		1.46	100	292.00			
DA140000090720	UR14-2-202	Approved	LEE CHRISTINE	YANTIAN	LE HAVRE		LCL	MAERSK ELBA V.1404	03/03/2014	CNSZX0000051936	SCHENKER INTERNATIONAL HK LTD	10011176	UNITED RUBBER FACTORY LTD	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	28.02.2014	28.02.2014	UNITED RUBBER FACTORY LTD	12	409716/045	000001	9322163179	00010	01	8080006542	0A01352 PROTECTION CTN EXPRESSERIA	NON GR OEM	3926909790	8080006542	15000	PCE	90.00	75.00	0.37	50.00	CARTON	300.00	665.00	714.00		4.66	100	699.00			
DA140000090720	UR14-2-202	Approved	LEE CHRISTINE	YANTIAN	LE HAVRE		LCL	MAERSK ELBA V.1404	03/03/2014	CNSZX0000051936	SCHENKER INTERNATIONAL HK LTD	10011176	UNITED RUBBER FACTORY LTD	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	28.02.2014	28.02.2014	UNITED RUBBER FACTORY LTD	13	409707/085	000001	9322163180	00010	01	8080006560	0A01531 NEW BUSE ACCESSOIRE VAPEUR	NON GR OEM	8516900099	8080006560	4950	PCE	69.30	59.40	0.23	33.00	CARTON	150.00	"1,622.00"	"1,654.00"		44.23	100	"2,211.50"			
DA140000090720	UR14-2-202	Approved	LEE CHRISTINE	YANTIAN	LE HAVRE		LCL	MAERSK ELBA V.1404	03/03/2014	CNSZX0000051936	SCHENKER INTERNATIONAL HK LTD	10011176	UNITED RUBBER FACTORY LTD	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	28.02.2014	28.02.2014	UNITED RUBBER FACTORY LTD	14	409821/100	000001	9322163181	00010	01	8080006543	0A01366 JOINT DE CLAPET VAPEUR	NON GR OEM	4016930090	8080006543	5000	PCE	0.50	0.20	0.01	1.00	CARTON	"5,000.00"	81.00	81.00		0.80	100	40.00			
DA140000090720	UR14-2-202	Approved	LEE CHRISTINE	YANTIAN	LE HAVRE		LCL	MAERSK ELBA V.1404	03/03/2014	CNSZX0000051936	SCHENKER INTERNATIONAL HK LTD	10011176	UNITED RUBBER FACTORY LTD	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	28.02.2014	28.02.2014	UNITED RUBBER FACTORY LTD	15	409701/123	000001	9322164183	00010	01	8080006541	0A01322 JOINT A LEVRE	NON GR OEM	3926909790	8080006541	4900	PCE	16.80	12.60	0.11	14.00	CARTON	350.00	693.00	706.00		4.62	100	231.00			
DA140000090720	UR14-2-202	Approved	LEE CHRISTINE	YANTIAN	LE HAVRE		LCL	MAERSK ELBA V.1404	03/03/2014	CNSZX0000051936	SCHENKER INTERNATIONAL HK LTD	10011176	UNITED RUBBER FACTORY LTD	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	28.02.2014	28.02.2014	UNITED RUBBER FACTORY LTD	16	413595/008	000001	9322164198	00010	01	8080009783	0A10169R JOINT AIR EA9000	NON GR OEM	3926909790		2500	PCE	1.30	1.00	0.01	1.00	CARTON	"2,500.00"	10.00	10.00		2.34	100	70.20			
DA140000090720	UR14-2-202	Approved	LEE CHRISTINE	YANTIAN	LE HAVRE		LCL	MAERSK ELBA V.1404	03/03/2014	CNSZX0000051936	SCHENKER INTERNATIONAL HK LTD	10011176	UNITED RUBBER FACTORY LTD	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	28.02.2014	28.02.2014	UNITED RUBBER FACTORY LTD	17	413657/013	000001	9322164222	00010	01	8080009827	0A10321R TUBE 2C 90 RETOUR VERIN/RES EA9	NON GR OEM	3917320099		2000	PCE	13.00	10.00	0.08	10.00	CARTON	200.00	50.00	59.00		27.89	100	557.80			
DA140000090720	UR14-2-202	Approved	LEE CHRISTINE	YANTIAN	LE HAVRE		LCL	MAERSK ELBA V.1404	03/03/2014	CNSZX0000051936	SCHENKER INTERNATIONAL HK LTD	10011176	UNITED RUBBER FACTORY LTD	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	28.02.2014	28.02.2014	UNITED RUBBER FACTORY LTD	18	414922/041	000001	9322169496	00010	01	8080011585	0A13618 AMORTISSEUR INF.MOT.KELSON MTE	NON GR OEM	4016999990		9900	PCE	158.40	138.60	0.44	66.00	CARTON	150.00	"1,783.00"	"1,848.00"		12.30	100	"1,230.00"			
DA140000090720	UR14-2-202	Approved	LEE CHRISTINE	YANTIAN	LE HAVRE		LCL	MAERSK ELBA V.1404	03/03/2014	CNSZX0000051936	SCHENKER INTERNATIONAL HK LTD	10011176	UNITED RUBBER FACTORY LTD	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	28.02.2014	28.02.2014	UNITED RUBBER FACTORY LTD	19	412899/064	000001	9322171872	00010	01	8080009154	0A08112 PATIN DE FOND GR. BLEND.MARIE	NON GR OEM	4016999790		19950	PCE	159.60	142.50	0.45	57.00	CARTON	350.00	"1,001.00"	"1,057.00"		7.34	100	"1,468.00"			
DA140000090720	UR14-2-202	Approved	LEE CHRISTINE	YANTIAN	LE HAVRE		LCL	MAERSK ELBA V.1404	03/03/2014	CNSZX0000051936	SCHENKER INTERNATIONAL HK LTD	10011176	UNITED RUBBER FACTORY LTD	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	28.02.2014	28.02.2014	UNITED RUBBER FACTORY LTD	20	413574/014	000001	9322174390	00010	01	8080009771	0A10118R SILENBLOC RESERVOIR A GRAINS EA	NON GR OEM	3926909790		4500	PCE	11.00	9.50	0.04	5.00	CARTON	900.00	31.00	35.00		3.53	100	176.50			
DA140000090720	UR14-2-202	Approved	LEE CHRISTINE	YANTIAN	LE HAVRE		LCL	MAERSK ELBA V.1404	03/03/2014	CNSZX0000051936	SCHENKER INTERNATIONAL HK LTD	10011176	UNITED RUBBER FACTORY LTD	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	28.02.2014	28.02.2014	UNITED RUBBER FACTORY LTD	21	412899/065	000001	9322175194	00010	01	8080009154	0A08112 PATIN DE FOND GR. BLEND.MARIE	NON GR OEM	4016999790		19950	PCE	171.00	153.90	0.39	57.00	CARTON	350.00	943.00	999.00		7.34	100	"1,468.00"			
DA140000090720	UR14-2-202	Approved	LEE CHRISTINE	YANTIAN	LE HAVRE		LCL	MAERSK ELBA V.1404	03/03/2014	CNSZX0000051936	SCHENKER INTERNATIONAL HK LTD	10011176	UNITED RUBBER FACTORY LTD	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	28.02.2014	28.02.2014	UNITED RUBBER FACTORY LTD	22	410858/090	000001	9322187629	00010	01	8080006510	0698545 JOINT D'ETANCHE.DISTRIB.ESPRES	NON GR OEM	3926909790	8080006510	24000	PCE	11.20	8.80	0.06	8.00	CARTON	"3,000.00"	248.00	255.00		4.86	100	"1,215.00"			
DA140000090720	UR14-2-202	Approved	LEE CHRISTINE	YANTIAN	LE HAVRE		LCL	MAERSK ELBA V.1404	03/03/2014	CNSZX0000051936	SCHENKER INTERNATIONAL HK LTD	10011176	UNITED RUBBER FACTORY LTD	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	28.02.2014	28.02.2014	UNITED RUBBER FACTORY LTD	23	415640/004	000001	9322187647	00010	01	8080012685	0A14767 SILENT BLOC DROIT UL	NON GR OEM	4016999790		480	PCE	14.40	10.80	0.1	12.00	CARTON	40.00	229.00	240.00		54.00	100	270.00			
DA140000090720	UR14-2-202	Approved	LEE CHRISTINE	YANTIAN	LE HAVRE		LCL	MAERSK ELBA V.1404	03/03/2014	CNSZX0000051936	SCHENKER INTERNATIONAL HK LTD	10011176	UNITED RUBBER FACTORY LTD	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	28.02.2014	28.02.2014	UNITED RUBBER FACTORY LTD	24	407815/148	000001	9322158254	00010	01	8080006485	0698252 AMORTISSEUR(PLAT./CORPS)CAOUT	NON GR OEM	4016999990	8080006186	1000	PCE	0.80	0.50	0.01	1.00	CARTON	"1,000.00"	593.00	593.00		1.16	100	290.00			
DA140000090720	UR14-2-202	Approved	LEE CHRISTINE	YANTIAN	LE HAVRE		LCL	MAERSK ELBA V.1404	03/03/2014	CNSZX0000051936	SCHENKER INTERNATIONAL HK LTD	10011176	UNITED RUBBER FACTORY LTD	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	28.02.2014	28.02.2014	UNITED RUBBER FACTORY LTD	25	409704/118	000001	9322158278	00010	01	8080006547	0A01376 PATIN FALCON	NON GR OEM	4016999700	8080006547	400	PCE	1.20	0.90	0.01	1.00	CARTON	400.00	"1,468.00"	"1,468.00"		3.60	100	734.40			
DA140000090720	UR14-2-202	Approved	LEE CHRISTINE	YANTIAN	LE HAVRE		LCL	MAERSK ELBA V.1404	03/03/2014	CNSZX0000051936	SCHENKER INTERNATIONAL HK LTD	10011176	UNITED RUBBER FACTORY LTD	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	28.02.2014	28.02.2014	UNITED RUBBER FACTORY LTD	26	409706/102	000001	9322158277	00010	01	8080006554	0A01456A SUPPORT AMORTISSEUR POMPE	NON GR OEM	4016999700	8080006554	100	PCE	1.10	0.80	0.01	1.00	CARTON	100.00	"2,757.00"	"2,757.00"		10.68	100	"1,068.00"			
DA140000090720	UR14-2-202	Approved	LEE CHRISTINE	YANTIAN	LE HAVRE		LCL	MAERSK ELBA V.1404	03/03/2014	CNSZX0000051936	SCHENKER INTERNATIONAL HK LTD	10011176	UNITED RUBBER FACTORY LTD	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	28.02.2014	28.02.2014	UNITED RUBBER FACTORY LTD	27	415756/020	000001	9322158273	00010	01	8080012891	0A08297 AMORTISSEUR MOTEUR BL.SOUPMAKE	NON GR OEM	4016999790		200	PCE	1.40	1.10	0.01	1.00	CARTON	200.00	180.00	180.00		9.54	100	286.20			
DA140000090720	UR14-2-202	Approved	LEE CHRISTINE	YANTIAN	LE HAVRE		LCL	MAERSK ELBA V.1404	03/03/2014	CNSZX0000051936	SCHENKER INTERNATIONAL HK LTD	10011176	UNITED RUBBER FACTORY LTD	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	28.02.2014	28.02.2014	UNITED RUBBER FACTORY LTD	28	409707/085	000001	9322163180	00010	01	8080006560	0A01531 NEW BUSE ACCESSOIRE VAPEUR	NON GR OEM	8516900099	8080006560	50	PCE	0.90	0.60	0.01	1.00	CARTON	50.00	"1,655.00"	"1,655.00"		44.23	100	"2,211.50"			
DA140000090720	UR14-2-202	Approved	LEE CHRISTINE	YANTIAN	LE HAVRE		LCL	MAERSK ELBA V.1404	03/03/2014	CNSZX0000051936	SCHENKER INTERNATIONAL HK LTD	10011176	UNITED RUBBER FACTORY LTD	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	28.02.2014	28.02.2014	UNITED RUBBER FACTORY LTD	29	410858/089	000001	9322163124	00010	01	8080006510	0698545 JOINT D'ETANCHE.DISTRIB.ESPRES	NON GR OEM	3926909790	8080006510	1000	PCE	0.70	0.40	0.01	1.00	CARTON	"1,000.00"	247.00	247.00		4.86	100	"1,215.00"			
DA140000090720	UR14-2-202	Approved	LEE CHRISTINE	YANTIAN	LE HAVRE		LCL	MAERSK ELBA V.1404	03/03/2014	CNSZX0000051936	SCHENKER INTERNATIONAL HK LTD	10011176	UNITED RUBBER FACTORY LTD	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	28.02.2014	28.02.2014	UNITED RUBBER FACTORY LTD	30	413525/018	000001	9322163139	00010	01	8080009747	0A10013R SILICONE BOUTON TETE EA9000	NON GR OEM	3926909790		1000	PCE	0.70	0.40	0.01	1.00	CARTON	"1,000.00"	34.00	34.00		1.90	100	95.00			
DA140000090720	UR14-2-202	Approved	LEE CHRISTINE	YANTIAN	LE HAVRE		LCL	MAERSK ELBA V.1404	03/03/2014	CNSZX0000051936	SCHENKER INTERNATIONAL HK LTD	10011176	UNITED RUBBER FACTORY LTD	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	28.02.2014	28.02.2014	UNITED RUBBER FACTORY LTD	31	409701/123	000001	9322164183	00010	01	8080006541	0A01322 JOINT A LEVRE	NON GR OEM	3926909790	8080006541	100	PCE	0.60	0.30	0.01	1.00	CARTON	100.00	707.00	707.00		4.62	100	231.00			
DA140000090720	UR14-2-202	Approved	LEE CHRISTINE	YANTIAN	LE HAVRE		LCL	MAERSK ELBA V.1404	03/03/2014	CNSZX0000051936	SCHENKER INTERNATIONAL HK LTD	10011176	UNITED RUBBER FACTORY LTD	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	28.02.2014	28.02.2014	UNITED RUBBER FACTORY LTD	32	413595/008	000001	9322164198	00010	01	8080009783	0A10169R JOINT AIR EA9000	NON GR OEM	3926909790		500	PCE	0.50	0.20	0.01	1.00	CARTON	500.00	11.00	11.00		2.34	100	70.20			
DA140000090720	UR14-2-202	Approved	LEE CHRISTINE	YANTIAN	LE HAVRE		LCL	MAERSK ELBA V.1404	03/03/2014	CNSZX0000051936	SCHENKER INTERNATIONAL HK LTD	10011176	UNITED RUBBER FACTORY LTD	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	28.02.2014	28.02.2014	UNITED RUBBER FACTORY LTD	33	414922/041	000001	9322169496	00010	01	8080011585	0A13618 AMORTISSEUR INF.MOT.KELSON MTE	NON GR OEM	4016999990		100	PCE	1.60	1.30	0.01	1.00	CARTON	100.00	"1,849.00"	"1,849.00"		12.30	100	"1,230.00"			
DA140000090720	UR14-2-202	Approved	LEE CHRISTINE	YANTIAN	LE HAVRE		LCL	MAERSK ELBA V.1404	03/03/2014	CNSZX0000051936	SCHENKER INTERNATIONAL HK LTD	10011176	UNITED RUBBER FACTORY LTD	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	28.02.2014	28.02.2014	UNITED RUBBER FACTORY LTD	34	412899/064	000001	9322171872	00010	01	8080009154	0A08112 PATIN DE FOND GR. BLEND.MARIE	NON GR OEM	4016999790		50	PCE	0.70	0.40	0.01	1.00	CARTON	50.00	"1,058.00"	"1,058.00"		7.34	100	"1,468.00"			
DA140000090720	UR14-2-202	Approved	LEE CHRISTINE	YANTIAN	LE HAVRE		LCL	MAERSK ELBA V.1404	03/03/2014	CNSZX0000051936	SCHENKER INTERNATIONAL HK LTD	10011176	UNITED RUBBER FACTORY LTD	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	28.02.2014	28.02.2014	UNITED RUBBER FACTORY LTD	35	413574/014	000001	9322174390	00010	01	8080009771	0A10118R SILENBLOC RESERVOIR A GRAINS EA	NON GR OEM	3926909790		500	PCE	1.40	1.10	0.01	1.00	CARTON	500.00	36.00	36.00		3.53	100	176.50			
